_id	pin	address	billing_city	current_delq_tax	current_delq_pi	prior_years	prior_delq_tax	prior_delq_pi	state_description	neighborhood	council_district	ward	public_works_division	pli_division	police_zone	fire_zone	longitude	latitude
1923275	0174H00288000000	MOHLER ST	PITTSBURGH, PA	11.44	0	19	255.06	263.42	Residential	Homewood North	9	13	2	13	5	3-17	-79.88530344852009	40.45850650333374
1923276	0174M00293000000	N TYSON ST	PITTSBURGH, PA	26.68	0	19	578.45	622.81	Residential	Homewood North	9	13	2	13	5	3-17	-79.88515229038951	40.45620440566957
1923277	0174M00161000000	ANGORIA WAY		59.1	0	19	1864.42	2176.52	Residential	Homewood North	9	13	2	13	5	3-17	-79.88410722760824	40.45649511583448
1923278	0174M00184000000	WHEELER ST	PITTSBURGH, PA	51.47	0	19	975.74	721.82	Residential	Homewood North	9	13	2	13	5	3-17	-79.8846258513214	40.457284746084085
1923279	0174H00056000000	1116 WHEELER ST	VERONA, PA	236.34	0	19	5041.35	5080.04	Residential	Homewood North	9	13	2	13	5	3-17	-79.88447950350321	40.459807094538014
1923280	0231J00336000000	FRANKSTOWN AVE	WEST MIFFLIN, PA	81.97	0	19	963.97	602.11	Residential	Homewood North	9	13	2	13	5	3-17	-79.87989193183671	40.45553087705743
1923281	0231J00105000000	LAWNDALE ST		68.62	0	19	1776.8	1948.65	Residential	Homewood North	9	13	2	13	5	3-17	-79.88142614580995	40.4564226954675
1923282	0231E00313000000	STONEVILLE ST		60.99	0	19	1787.59	2042.62	Residential	Homewood North	9	13	2	13	5	3-17	-79.87951538680342	40.458543351337205
1923283	0174F00247000000	7226 RACE ST	PITTSBURGH, PA	583.25	0	19	7841.42	5795.33	Residential	Homewood North	9	13	2	13	5	3-17	-79.89465782716694	40.45839840949176
1923284	0231E00032000000	OZAN WAY		62.91	0	19	1661.73	1835.37	Residential	Homewood North	9	13	2	13	5	3-17	-79.8827423950091	40.459747898510166
1923285	0174H00273000000	WHEELER ST	PITTSBURGH, PA	11.44	0	19	279.7	300.24	Residential	Homewood North	9	13	2	13	5	3-17	-79.8851263745331	40.45906023135263
1923286	0174G00303000000	COLLIER ST	PITTSBURGH, PA	15.25	0	19	360.6	372.08	Residential	Homewood North	9	13	2	13	5	3-17	-79.89043089806398	40.45945761509224
1923287	0174H00049000000	WHEELER ST		11.44	0	19	1870.69	1520.8	Residential	Homewood North	9	13	2	13	5	3-17	-79.88450701086924	40.45939538200149
1923288	0174B00060000000	7257 UPLAND ST	PITTSBURGH, PA	183.25	0	19	8423.28	10349.83	Residential	Homewood North	9	13	2	13	5	3-18	-79.89234619599343	40.461765437661406
1923289	0174H00027000000	WILLING ST	BUFFALO, NY	11.44	0	19	6118.34	8913.19	Residential	Homewood North	9	13	2	13	5	3-17	-79.88551208293637	40.45950464387352
1923290	0174H00285000000	WILLING ST	PITTSBURGH, PA	11.44	0	19	255.06	263.42	Residential	Homewood North	9	13	2	13	5	3-17	-79.88536444087107	40.45875169545895
1923291	0174M00072000000	BLACKADORE ST		60.99	0	19	1787.59	2042.62	Residential	Homewood North	9	13	2	13	5	3-17	-79.8835415885809	40.45642989979194
1923292	0174G00310000000	COLLIER ST		53.37	0	19	787.36	629.11	Residential	Homewood North	9	13	2	13	5	3-17	-79.89028017905261	40.45984349108805
1923293	0231J00340000000	FRANKSTOWN AVE	PITTSBURGH, PA	64.8	0	19	1512.65	1581.45	Residential	Homewood North	9	13	2	13	5	3-17	-79.87973057007916	40.45565288149432
1923294	0174H00390000000	WILLING ST	PITTSBURGH, PA	19.06	0	19	392.14	390.06	Residential	Homewood North	9	13	2	13	5	3-17	-79.88582375778806	40.45892033345201
1923295	0174M00196000000	WHEELER ST	PITTSBURGH, PA	55.28	0	19	784.73	605.7	Residential	Homewood North	9	13	2	13	5	3-17	-79.88461015142727	40.45693712959061
1923296	0174M00335000000	FOREST WAY		51.47	0	19	1351.36	1527.21	Residential	Homewood North	9	13	2	13	5	3-17	-79.88610787319477	40.45573892149858
1923297	0174M00205000000	MOHLER ST	PITTSBURGH, PA	53.37	0	19	738.08	555.58	Residential	Homewood North	9	13	2	13	5	3-17	-79.8849782798354	40.4575617722264
1923298	0174G00187000000	HERMITAGE ST		51.47	0	19	765.47	615.85	Residential	Homewood North	9	13	2	13	5	3-17	-79.8892923398218	40.458648971266776
1923299	0174M00214000000	MOHLER ST	PITTSBURGH, PA	62.91	0	19	1809.66	2055.97	Residential	Homewood North	9	13	2	13	5	3-17	-79.88535837084159	40.45712969916411
1923300	0174L00005000000	RACE ST	PITTSBURGH, PA	55.28	0	19	6407.01	8988.3	Residential	Homewood North	9	13	2	13	5	3-17	-79.89060605174498	40.4574697035352
1923301	0174M00253000000	CALWAY ST	PITTSBURGH, PA	60.99	0	19	986.4	759.12	Residential	Homewood North	9	13	2	13	5	3-17	-79.88620276553709	40.457284353897755
1923302	0231E00005000000	BLACKADORE ST		78.16	0	19	1886.67	2015.07	Residential	Homewood North	9	13	2	13	5	3-17	-79.88280032424873	40.45797308435097
1923303	0231J00341000000	FRANKSTOWN AVE	PITTSBURGH, PA	64.8	0	19	1535.53	1627.86	Residential	Homewood North	9	13	2	13	5	3-17	-79.87965326421259	40.45571102517225
1923304	0231E00015000000	HALLAM ST	PITTSBURGH, PA	72.43	0	19	2018.01	2269.43	Residential	Homewood North	9	13	2	13	5	3-17	-79.88263723610291	40.45873158202807
1923305	0174H00231000000	WHEELER ST		80.05	0	19	2352.4	2690.1	Residential	Homewood North	9	13	2	13	5	3-17	-79.88445416502648	40.45870788679397
1923306	0174G00288000000	PINERIDGE ST	PITTSBURGH, PA	53.37	0	19	787.36	629.11	Residential	Homewood North	9	13	2	13	5	3-17	-79.88997002228042	40.45947503616525
1923307	0173N00310000000	1505 N LANG AVE	PITTSBURGH, PA	181.08	0	19	2207.2	1424.02	Residential	Homewood North	9	13	2	13	5	3-18	-79.89744985072558	40.46302053111015
1923308	0231J00212000000	PERCHMENT ST		70.53	0	19	1872.82	2072.33	Residential	Homewood North	9	13	2	13	5	3-17	-79.87949395880234	40.457116106029055
1923309	0174M00286000000	TYSON ST	PITTSBURGH, PA	59.1	0	19	828.69	632.28	Residential	Homewood North	9	13	2	13	5	3-17	-79.8850186754224	40.456529911923006
1923310	0231J00205000000	STONEVILLE ST		66.72	0	19	1631.62	1751.57	Residential	Homewood North	9	13	2	13	5	3-17	-79.88005098632125	40.45678481634125
1923311	0174L00290000000	BAXTER ST		78.16	0	19	1527.59	1175.41	Residential	Homewood North	9	13	2	13	5	3-17	-79.8871162461768	40.45661132608209
1923312	0174B00167000000	7207 MOUNT VERNON ST	PITTSBURGH, PA	331.65	0	19	9426.73	10651.41	Residential	Homewood North	9	13	2	13	5	3-17	-79.89426850799097	40.46154572260354
1923313	0174G00281000000	7420 MOUNT VERNON ST	PITTSBURGH, PA	337.37	0	19	9523.13	10730.49	Residential	Homewood North	9	13	2	13	5	3-17	-79.88981760845425	40.45986158113881
1923314	0231E00079000000	LAWNDALE ST	PITTSBURGH, PA	60.99	0	19	1787.59	2042.62	Residential	Homewood North	9	13	2	13	5	3-17	-79.88207866374876	40.45785203672548
1923315	0174M00178000000	ANGORIA WAY		59.1	0	19	828.69	632.28	Residential	Homewood North	9	13	2	13	5	3-17	-79.8839995270223	40.457496682242265
1923316	0174M00283000000	CALWAY ST		78.16	0	19	2034.61	2235.61	Residential	Homewood North	9	13	2	13	5	3-17	-79.88528021820265	40.45655118543871
1923317	0174H00023000000	WILLING ST	HOMESTEAD, PA	11.44	0	19	4273.01	6568.06	Residential	Homewood North	9	13	2	13	5	3-17	-79.88603838676785	40.45936620008997
1923318	0174F00085000000	7322 HERMITAGE ST		55.28	0	19	7007.99	9095.61	Residential	Homewood North	9	13	2	13	5	3-17	-79.89221069813804	40.459307173492576
1923319	0174G00188000000	HERMITAGE ST		51.47	0	19	765.47	615.85	Residential	Homewood North	9	13	2	13	5	3-17	-79.88922198649534	40.458631803294494
1923320	0174H00299000000	MOHLER ST		17.16	0	19	320.97	303.3	Residential	Homewood North	9	13	2	13	5	3-17	-79.88508726882938	40.45778035511089
1923321	0174H00226000000	WHEELER ST	PITTSBURGH, PA	60.99	0	19	1565.65	1711.69	Residential	Homewood North	9	13	2	13	5	3-17	-79.88454443065605	40.45905484543864
1923322	0174H00350000000	THORN ST	PITTSBURGH, PA	38.12	0	19	636.43	559.74	Residential	Homewood North	9	13	2	13	5	3-17	-79.88583667451037	40.4583072906924
1923323	0174H00277000000	MOHLER ST	RANKIN, PA	13.35	0	19	301.71	313.57	Residential	Homewood North	9	13	2	13	5	3-17	-79.88549735259443	40.45922222039891
1923324	0174G00191000000	HERMITAGE ST		53.37	0	19	2148.56	2648.96	Residential	Homewood North	9	13	2	13	5	3-17	-79.88900781132868	40.45858206315595
1923325	0174M00183000000	WHEELER ST	PITTSBURGH, PA	72.43	0	19	1968.64	2195.8	Residential	Homewood North	9	13	2	13	5	3-17	-79.88475391186918	40.457350063579696
1923326	0231J00264000000	PERCHMENT ST		66.72	0	19	1460.71	1552.74	Residential	Homewood North	9	13	2	13	5	3-17	-79.8799267753451	40.456078961845215
1923327	0174M00185000000	WHEELER ST	PITTSBURGH, PA	51.47	0	19	953.49	706.44	Residential	Homewood North	9	13	2	13	5	3-17	-79.88460477775213	40.45721099347621
1923328	0231J00142000000	SILVERDALE ST		19.06	0	19	367.5	353.35	Residential	Homewood North	9	13	2	13	5	3-17	-79.8810471300905	40.457487737320555
1923329	0174M00365000000	TYSON ST		11.44	0	19	741.37	709.82	Residential	Homewood North	9	13	2	13	5	3-17	-79.88494698137205	40.45586816124449
1923330	0231E00029000000	OZAN WAY		62.91	0	19	1834.31	2092.64	Residential	Homewood North	9	13	2	13	5	3-17	-79.88275061241869	40.45956225987332
1923331	0174H00287000000	WILLING ST		11.44	0	19	4914.89	7130.1	Residential	Homewood North	9	13	2	13	5	3-17	-79.88532605459379	40.45859579404081
1923332	0174L00350000000	SNOWDEN ST	PITTSBURGH, PA	13.35	0	19	326.35	350.28	Residential	Homewood North	9	13	2	13	5	3-17	-79.88759288448477	40.45735529639612
